EmployeeID,Attrition_binary,Age,JobSatisfaction,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,MaritalStatus,NumCompaniesWorked,PerformanceRating,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department,MonthlyIncome,PercentSalaryHike,children,Manager_relation_satisfaction
1359,0,45,3,4,Life Sciences,3,Female,67,3,Married,4,4,10,3,4,8,7,5,7,Sales,5154,22,1,2
1360,0,36,2,4,Other,4,Female,73,3,Married,4,4,15,2,3,1,0,0,0,Research & Development,6962,22,0,4
1361,0,43,4,4,Life Sciences,1,Male,92,3,Married,1,4,7,5,3,7,7,7,7,Sales,5675,20,0,3
1362,0,29,4,1,Medical,4,Male,40,3,Married,1,3,11,3,4,11,8,3,10,Research & Development,3812,13,1,2
1363,0,42,3,4,Technical Degree,3,Male,38,3,Married,3,4,10,1,2,6,3,3,3,Research & Development,2936,22,2,2
1364,0,46,4,2,Life Sciences,4,Male,82,3,Divorced,3,3,12,4,2,9,8,4,7,Research & Development,8578,14,0,3
1365,0,28,4,2,Life Sciences,3,Male,43,3,Divorced,1,3,3,2,3,3,2,2,2,Human Resources,2706,15,0,2
1366,0,29,3,1,Life Sciences,4,Male,93,1,Divorced,8,3,11,3,3,7,0,1,6,Research & Development,6384,17,0,4
1367,0,46,1,3,Technical Degree,1,Female,45,4,Divorced,2,3,25,5,3,19,17,2,8,Sales,13225,12,1,4
1368,0,27,3,1,Medical,2,Female,36,2,Married,1,4,9,5,3,9,8,5,8,Sales,3540,21,0,4
1369,0,29,2,1,Medical,4,Male,87,2,Married,1,3,1,3,3,1,0,0,0,Human Resources,2804,11,0,4
1370,0,43,3,3,Medical,1,Female,81,2,Married,7,3,21,2,3,16,12,6,14,Research & Development,19392,13,0,4
1371,0,48,2,3,Life Sciences,4,Male,91,2,Married,4,3,29,3,3,22,10,12,9,Research & Development,19665,12,0,4
1372,1,46,2,3,Life Sciences,3,Female,64,3,Married,5,4,14,2,3,8,7,0,7,Sales,7314,21,1,3
1373,0,27,1,3,Life Sciences,4,Female,77,2,Married,0,3,8,2,2,7,6,7,3,Research & Development,4774,19,1,4
1374,0,39,4,4,Other,4,Male,41,3,Divorced,8,3,7,2,3,2,2,2,2,Research & Development,3902,14,0,2
1375,0,55,4,4,Technical Degree,2,Male,98,2,Married,8,4,19,2,4,5,2,0,4,Research & Development,2662,20,2,2
1376,0,28,2,3,Medical,2,Female,78,3,Married,1,3,1,3,3,1,0,0,0,Sales,2856,19,3,4
1377,0,36,3,4,Technical Degree,2,Female,63,2,Married,1,3,10,4,3,10,9,1,7,Sales,5673,13,0,1
1378,0,31,3,3,Life Sciences,2,Male,89,3,Divorced,1,3,10,2,3,10,8,0,2,Research & Development,4197,11,0,1
1379,0,34,4,3,Life Sciences,3,Male,64,3,Married,2,3,9,3,3,5,3,1,0,Sales,9713,13,1,4
1380,0,37,1,4,Medical,4,Male,78,3,Married,5,4,16,2,3,5,3,0,4,Research & Development,4284,22,1,3
1381,0,35,2,2,Other,4,Female,44,2,Married,0,3,4,2,3,3,2,0,2,Research & Development,4788,11,1,4
1382,0,45,4,2,Life Sciences,2,Female,93,2,Married,0,3,10,2,2,9,8,3,8,Research & Development,5906,13,2,4
1383,0,40,1,4,Life Sciences,1,Male,98,3,Divorced,2,3,22,3,3,19,7,11,16,Research & Development,16823,11,1,1
1384,0,26,3,2,Life Sciences,2,Female,90,2,Married,1,3,1,3,2,1,0,1,0,Research & Development,2933,13,1,3
1385,0,48,4,3,Medical,4,Female,58,3,Divorced,3,3,24,3,3,22,17,4,7,Research & Development,17174,11,1,2
1386,0,44,1,4,Life Sciences,2,Male,78,4,Married,2,3,10,5,3,2,0,2,2,Research & Development,5033,15,1,4
1387,1,34,1,4,Technical Degree,4,Male,85,1,Married,1,4,5,2,3,5,2,3,0,Research & Development,2307,23,2,2
1388,0,36,2,2,Marketing,3,Male,33,2,Married,2,3,12,1,1,4,2,1,3,Sales,5507,16,1,3
1389,0,41,2,3,Marketing,3,Female,54,3,Married,5,4,14,3,3,5,4,1,4,Sales,4393,21,0,3
1390,0,42,1,3,Medical,3,Male,83,3,Married,9,3,18,3,4,13,7,5,7,Research & Development,13348,13,1,2
1391,0,31,4,2,Medical,3,Female,86,3,Divorced,2,3,8,2,3,5,2,1,4,Sales,6583,11,1,4
1392,0,34,4,1,Medical,4,Female,75,2,Married,3,3,9,3,2,4,2,0,1,Sales,8103,12,0,3
1393,0,31,3,3,Medical,1,Female,62,4,Divorced,8,3,4,0,2,2,2,2,2,Research & Development,3978,12,3,2
1394,0,26,4,3,Other,3,Male,61,4,Married,0,3,8,3,3,7,7,7,7,Research & Development,2544,18,0,1
1395,0,28,4,2,Life Sciences,3,Male,42,2,Married,1,3,7,2,3,7,7,0,7,Sales,6834,12,1,3
1396,0,39,3,4,Life Sciences,1,Female,32,1,Married,6,3,10,1,3,3,2,1,2,Sales,5736,19,0,3
1397,0,27,2,4,Technical Degree,2,Male,41,3,Married,1,3,6,3,2,5,3,1,2,Research & Development,2226,11,0,3
1398,0,34,4,4,Other,3,Male,86,2,Married,1,3,16,3,3,15,10,6,11,Research & Development,5747,15,0,2
1399,0,47,2,4,Technical Degree,3,Male,64,3,Married,8,3,16,4,4,8,7,1,7,Research & Development,5467,18,2,3
1400,0,56,1,5,Marketing,4,Female,89,2,Married,4,3,6,3,3,0,0,0,0,Sales,5380,16,1,3
1401,0,39,1,2,Medical,1,Male,87,3,Married,1,4,10,3,3,10,0,7,9,Research & Development,5151,25,0,4
1402,0,38,2,3,Medical,4,Female,58,2,Divorced,1,3,20,3,3,20,11,0,7,Research & Development,2133,16,1,3
1403,0,58,4,3,Life Sciences,4,Female,72,3,Married,4,3,29,2,2,1,0,0,0,Sales,17875,13,1,3
1404,0,38,4,2,Life Sciences,2,Male,71,3,Divorced,2,3,10,0,4,5,2,0,3,Research & Development,4771,19,0,4
1405,0,49,4,1,Life Sciences,2,Male,42,3,Married,3,3,28,3,3,5,4,4,3,Research & Development,19161,15,2,4
1406,0,42,4,4,Marketing,2,Male,77,3,Divorced,3,3,14,4,3,0,0,0,0,Sales,5087,12,1,3
1407,1,27,2,3,Human Resources,1,Female,58,2,Married,1,3,1,2,3,1,0,0,0,Human Resources,2863,12,0,1
1408,0,35,1,4,Medical,2,Male,71,3,Married,0,3,6,2,1,5,3,0,4,Sales,5561,16,0,4
1409,0,31,1,2,Medical,3,Male,48,3,Divorced,1,3,4,3,4,4,2,2,3,Research & Development,3065,13,1,4
1410,0,36,2,4,Life Sciences,1,Male,66,4,Married,1,4,5,3,3,5,4,0,2,Research & Development,2810,22,1,2
1411,0,34,3,4,Medical,4,Male,39,3,Divorced,1,3,9,2,2,8,7,1,1,Sales,8628,18,0,3
1412,0,29,1,3,Life Sciences,1,Male,89,3,Married,0,3,6,5,2,5,3,0,2,Research & Development,5373,12,0,1
1413,0,32,4,4,Medical,3,Female,34,3,Divorced,5,3,9,6,3,5,1,1,2,Research & Development,6667,18,1,2
1414,0,31,1,3,Life Sciences,4,Male,48,1,Married,1,4,10,6,3,10,8,8,7,Research & Development,5003,21,0,2
1415,1,28,4,3,Technical Degree,3,Male,32,2,Divorced,5,3,6,2,2,4,1,0,3,Research & Development,2367,12,0,1
1416,0,35,4,4,Life Sciences,3,Female,55,3,Married,1,3,10,2,3,10,8,0,9,Sales,5204,11,1,4
1417,1,31,4,4,Marketing,1,Male,63,3,Married,1,3,10,4,3,10,7,0,8,Sales,5617,11,0,3
1418,0,54,3,2,Life Sciences,1,Female,67,3,Married,3,3,9,6,2,4,3,2,3,Research & Development,2897,11,1,3
1419,0,33,3,2,Life Sciences,4,Male,36,3,Divorced,1,4,9,2,3,9,7,2,8,Research & Development,5968,20,1,3
1420,0,43,3,3,Life Sciences,1,Male,30,3,Married,1,3,10,1,3,10,9,0,9,Research & Development,7510,17,2,2
1421,0,38,2,4,Other,4,Male,88,3,Married,0,3,7,2,3,6,2,1,2,Human Resources,2991,11,0,2
1422,0,55,2,4,Human Resources,3,Male,71,4,Married,4,3,35,0,3,10,9,1,4,Human Resources,19636,18,0,1
1423,0,31,4,1,Medical,4,Female,59,1,Divorced,1,3,1,4,3,1,0,0,0,Research & Development,1129,11,1,3
1424,0,31,3,3,Medical,3,Female,40,3,Married,4,4,13,2,4,11,7,4,8,Research & Development,11031,20,0,3
1425,0,40,3,3,Technical Degree,4,Female,73,3,Married,1,3,10,2,4,10,9,9,4,Research & Development,6323,11,0,1
1426,0,40,2,2,Marketing,2,Female,92,3,Married,3,3,15,4,3,11,8,5,10,Sales,5677,14,0,3
1427,0,25,2,3,Human Resources,3,Female,82,3,Married,4,3,6,3,3,2,0,1,2,Human Resources,2187,14,2,3
1428,0,30,2,2,Medical,4,Male,76,3,Married,1,3,12,6,2,12,8,1,7,Research & Development,3748,13,1,3
1429,0,25,3,1,Other,4,Male,57,3,Divorced,6,3,7,2,2,2,2,0,2,Research & Development,3977,19,0,3
1430,0,33,3,2,Medical,2,Male,59,2,Divorced,1,3,1,2,2,1,1,0,0,Research & Development,2008,12,0,3
1431,0,38,2,4,Life Sciences,4,Male,86,3,Married,0,3,16,3,3,15,13,5,8,Sales,4440,15,1,1
1432,0,31,3,2,Life Sciences,1,Male,54,3,Married,0,3,3,1,3,2,2,1,2,Sales,3067,19,0,3
1433,0,38,3,4,Life Sciences,1,Male,72,2,Married,2,3,10,1,3,8,3,7,7,Research & Development,5321,11,0,4
1434,0,42,1,4,Life Sciences,4,Male,35,3,Divorced,6,3,9,3,2,4,3,1,2,Research & Development,5410,17,3,3
1435,0,41,4,3,Life Sciences,4,Male,76,3,Married,3,4,12,3,3,5,3,1,0,Research & Development,2782,22,1,1
1436,0,47,2,1,Medical,3,Female,98,3,Married,0,3,14,3,1,13,8,5,12,Research & Development,11957,18,1,1
1437,0,35,3,4,Medical,4,Male,43,3,Married,7,3,5,3,3,2,2,2,2,Research & Development,2660,11,0,3
1438,0,33,4,2,Medical,2,Female,95,3,Married,0,3,10,6,3,9,7,8,1,Research & Development,4878,13,0,1
1439,0,40,4,4,Life Sciences,1,Male,83,3,Married,8,3,8,3,2,1,0,0,0,Research & Development,2406,19,1,3
1440,0,32,2,4,Medical,2,Male,68,2,Married,0,3,3,2,3,2,2,2,2,Sales,2269,14,0,2
1441,0,38,3,3,Medical,2,Female,99,1,Married,3,3,20,3,3,18,16,1,11,Research & Development,13206,12,0,1
1442,0,32,4,4,Marketing,3,Female,48,3,Married,1,3,14,3,3,14,10,5,7,Sales,10422,19,0,3
1443,0,37,4,3,Life Sciences,3,Female,42,4,Married,1,4,16,2,3,16,11,6,8,Research & Development,13744,25,1,1
1444,0,25,3,2,Other,1,Female,85,3,Divorced,0,4,6,3,2,5,3,0,4,Sales,4907,22,1,2
1445,0,52,4,4,Life Sciences,1,Male,40,3,Divorced,2,3,16,3,2,9,8,0,0,Sales,3482,15,0,2
1446,1,23,1,3,Marketing,4,Male,33,3,Married,1,3,1,3,2,1,0,1,0,Sales,1790,19,1,1
1447,0,36,4,3,Medical,1,Female,94,2,Married,0,3,10,2,3,9,7,3,4,Sales,7644,19,2,3
1448,0,36,2,2,Life Sciences,4,Female,97,3,Divorced,7,3,18,3,3,4,2,0,2,Research & Development,5131,13,1,2
1449,0,56,3,4,Life Sciences,3,Male,57,3,Divorced,1,4,13,2,2,13,12,1,9,Research & Development,6306,21,2,1
1450,1,29,4,4,Medical,1,Male,36,3,Married,9,3,4,3,4,2,2,2,2,Research & Development,4787,14,0,2
1451,0,42,3,3,Life Sciences,1,Male,56,3,Married,5,3,24,2,2,22,6,4,14,Research & Development,18880,11,3,1
1452,1,56,3,2,Technical Degree,4,Male,72,3,Married,8,3,14,4,1,10,9,9,8,Research & Development,2339,11,1,4
1453,0,41,2,4,Life Sciences,1,Female,60,2,Married,0,4,21,3,3,20,7,0,10,Research & Development,13570,23,0,3
1454,0,34,3,3,Marketing,4,Female,95,2,Married,1,4,8,2,3,8,7,1,7,Sales,6712,21,1,4
1455,0,36,4,4,Marketing,4,Male,88,1,Divorced,1,4,15,4,2,15,12,11,11,Sales,5406,24,1,1
1456,0,41,2,3,Life Sciences,3,Male,57,2,Divorced,2,3,14,5,3,5,4,0,4,Sales,8938,11,1,3
1457,0,38,4,2,Life Sciences,1,Female,100,3,Married,1,3,10,1,3,10,7,1,9,Sales,5343,11,1,3
1458,1,50,3,4,Life Sciences,2,Male,94,3,Divorced,7,3,12,3,3,6,3,0,1,Sales,6728,12,1,4
1459,0,36,4,4,Marketing,2,Female,100,2,Married,4,3,8,2,2,6,3,0,0,Sales,6652,13,1,1
1460,0,35,3,4,Life Sciences,3,Male,80,3,Married,1,3,10,2,4,10,2,0,2,Research & Development,5689,14,1,4
1461,0,40,3,4,Medical,3,Female,98,3,Married,2,3,20,2,3,5,3,0,2,Research & Development,2001,14,0,2
1462,0,35,4,4,Life Sciences,3,Female,62,1,Married,1,3,4,5,3,4,3,1,1,Research & Development,2977,12,0,4
1463,0,29,2,2,Other,4,Male,46,2,Married,4,3,10,2,3,4,3,0,3,Research & Development,4025,13,1,1
1464,1,50,1,3,Marketing,4,Male,39,2,Divorced,4,3,20,3,3,3,2,2,0,Sales,10854,13,1,2
1465,0,39,4,1,Marketing,2,Female,60,2,Married,0,3,21,2,2,20,9,9,6,Sales,12031,11,1,1
1466,0,36,4,2,Medical,3,Male,41,4,Married,4,3,17,3,3,5,2,0,3,Research & Development,2571,17,2,3
1467,0,39,1,1,Medical,4,Male,42,2,Married,4,3,9,5,3,7,7,1,7,Research & Development,9991,15,2,1
1468,0,27,2,3,Life Sciences,2,Male,87,4,Married,1,4,6,0,3,6,2,0,3,Research & Development,6142,20,0,2
1469,0,49,2,3,Medical,4,Male,63,2,Married,2,3,17,3,2,9,6,0,8,Sales,5390,14,1,4
1470,0,34,3,3,Medical,2,Male,82,4,Married,2,3,6,3,4,4,3,1,2,Research & Development,4404,12,2,1
